case_id,activity,timestamp,game,hours_played
14417857,Start Playing,2024-04-15 04:00:00,Half-Life 2 Lost Coast,7.9
14417857,Purchase Game,2024-04-15 17:00:00,Half-Life Blue Shift,0.0
14417857,Start Playing,2024-04-15 20:00:00,The Witcher 2 Assassins of Kings Enhanced Edition,4.7
14417857,Start Playing,2024-04-16 05:00:00,Half-Life Blue Shift,4.6
14417857,Purchase Game,2024-04-16 11:00:00,Half-Life Opposing Force,0.0
14417857,Purchase Game,2024-04-17 08:00:00,Half-Life 2 Episode One,0.0
14417857,Start Playing,2024-04-18 00:00:00,Half-Life Opposing Force,4.0
14417857,Purchase Game,2024-04-18 08:00:00,Serious Sam HD The Second Encounter,0.0
14417857,Start Playing,2024-04-19 07:00:00,Half-Life 2 Episode One,3.1
14417857,Start Playing,2024-04-19 08:00:00,Serious Sam HD The Second Encounter,1.7
14417857,Abandon Game (Refund Risk),2024-04-19 10:00:00,Serious Sam HD The Second Encounter,1.7
14417857,Purchase Game,2024-04-19 20:00:00,Half-Life 2 Deathmatch,0.0
14417857,Purchase Game,2024-04-20 17:00:00,Alien Swarm,0.0
14417857,Purchase Game,2024-04-21 03:00:00,Codename Gordon,0.0
14417857,Start Playing,2024-04-22 02:00:00,Half-Life 2 Deathmatch,1.2
14417857,Abandon Game (Refund Risk),2024-04-22 04:00:00,Half-Life 2 Deathmatch,1.2
14417857,Purchase Game,2024-04-22 07:00:00,Pinball Arcade,0.0
14417857,Start Playing,2024-04-22 20:00:00,Alien Swarm,1.1
14417857,Abandon Game (Refund Risk),2024-04-22 22:00:00,Alien Swarm,1.1
14417857,Start Playing,2024-04-22 23:00:00,Codename Gordon,0.9
14417857,Abandon Game (Refund Risk),2024-04-23 01:00:00,Codename Gordon,0.9
14417857,Purchase Game,2024-04-23 05:00:00,Half-Life 2 Update,0.0
14417857,Purchase DLC/Season Pass,2024-04-23 06:00:00,Dragon Age Origins - Ultimate Edition,1157.0
14417857,Purchase DLC/Season Pass,2024-04-23 10:00:00,Dota 2,57.0
14417857,Purchase Game,2024-04-24 21:00:00,Deathmatch Classic,0.0
14417857,Purchase Game,2024-04-26 05:00:00,Counter-Strike,0.0
14417857,Purchase DLC/Season Pass,2024-04-27 05:00:00,Left 4 Dead 2,68.0
14417857,Purchase Game,2024-04-27 06:00:00,Counter-Strike Source,0.0
14417857,Purchase Game,2024-04-28 23:00:00,Day of Defeat,0.0
14417857,Purchase Game,2024-04-29 05:00:00,Half-Life Deathmatch Source,0.0
14417857,Purchase Game,2024-04-29 16:00:00,Ricochet,0.0
14417857,Purchase Game,2024-04-30 00:00:00,Team Fortress Classic,0.0
144202828,Purchase Game,2024-08-23 07:00:00,Dota 2,0.0
144202828,Start Playing,2024-08-25 09:00:00,Dota 2,3.2
144276946,Purchase Game,2024-08-18 08:00:00,Dota 2,0.0
144276946,Start Playing,2024-08-18 14:00:00,Dota 2,1.0
144276946,Abandon Game (Refund Risk),2024-08-18 16:00:00,Dota 2,1.0
14433556,Purchase Game,2024-04-07 06:00:00,Counter-Strike Source,0.0
14433556,Purchase Game,2024-04-08 08:00:00,Half-Life 2,0.0
14433556,Purchase Game,2024-04-08 19:00:00,Half-Life 2 Deathmatch,0.0
14433556,Purchase Game,2024-04-09 08:00:00,Half-Life 2 Lost Coast,0.0
144347801,Purchase Game,2024-06-26 11:00:00,Unturned,0.0
144347801,Start Playing,2024-06-26 16:00:00,Unturned,178.0
144347801,Purchase Game,2024-06-28 06:00:00,Team Fortress 2,0.0
144347801,Start Playing,2024-06-28 17:00:00,Team Fortress 2,156.0
144347801,Purchase Game,2024-06-29 21:00:00,Garry's Mod,0.0
144347801,Start Playing,2024-06-29 23:00:00,Garry's Mod,70.0
144347801,Purchase Game,2024-06-30 07:00:00,Warface,0.0
144347801,Purchase Game,2024-06-30 15:00:00,Rise of Nations Extended Edition,0.0
144347801,Purchase Game,2024-07-01 10:00:00,Counter-Strike Global Offensive,0.0
144347801,Purchase Game,2024-07-02 08:00:00,Trove,0.0
144347801,Start Playing,2024-07-02 10:00:00,Counter-Strike Global Offensive,27.0
144347801,Start Playing,2024-07-02 22:00:00,Trove,11.3
144347801,Start Playing,2024-07-03 04:00:00,Warface,41.0
144347801,Start Playing,2024-07-03 07:00:00,Rise of Nations Extended Edition,31.0
144347801,Purchase Game,2024-07-03 08:00:00,Heroes & Generals,0.0
144347801,Purchase Game,2024-07-03 17:00:00,Super Chibi Knight,0.0
144347801,Purchase Game,2024-07-04 07:00:00,theHunter,0.0
144347801,Start Playing,2024-07-04 18:00:00,Heroes & Generals,9.0
144347801,Start Playing,2024-07-04 22:00:00,Super Chibi Knight,3.3
144347801,Purchase Game,2024-07-05 11:00:00,AdVenture Capitalist,0.0
144347801,Purchase Game,2024-07-05 13:00:00,Source Filmmaker,0.0
144347801,Start Playing,2024-07-05 22:00:00,theHunter,0.6
144347801,Abandon Game (Refund Risk),2024-07-06 00:00:00,theHunter,0.6
144347801,Purchase Game,2024-07-06 10:00:00,War Thunder,0.0
144347801,Start Playing,2024-07-06 16:00:00,AdVenture Capitalist,0.1
144347801,Abandon Game (Refund Risk),2024-07-06 18:00:00,AdVenture Capitalist,0.1
144347801,Purchase Game,2024-07-06 19:00:00,Clicker Heroes,0.0
144347801,Purchase Game,2024-07-07 06:00:00,Unturned - Permanent Gold Upgrade,0.0
144347801,Start Playing,2024-07-07 13:00:00,Source Filmmaker,0.1
144347801,Abandon Game (Refund Risk),2024-07-07 15:00:00,Source Filmmaker,0.1
144347801,Purchase Game,2024-07-09 02:00:00,You Have to Win the Game,0.0
144347801,Purchase DLC/Season Pass,2024-07-12 16:00:00,Unturned,178.0
144347801,Purchase DLC/Season Pass,2024-07-12 17:00:00,Team Fortress 2,156.0
144347801,Purchase DLC/Season Pass,2024-07-17 23:00:00,Garry's Mod,70.0
144508237,Purchase Game,2024-02-20 09:00:00,Football Manager 2013,0.0
144508237,Start Playing,2024-02-23 08:00:00,Football Manager 2013,1.7
144508237,Abandon Game (Refund Risk),2024-02-23 10:00:00,Football Manager 2013,1.7
144565105,Purchase Game,2024-01-11 19:00:00,Dota 2,0.0
144565105,Start Playing,2024-01-12 08:00:00,Dota 2,8.5
144736928,Purchase Game,2024-01-22 06:00:00,Team Fortress 2,0.0
144736928,Start Playing,2024-01-23 02:00:00,Team Fortress 2,73.0
144736928,Purchase Game,2024-01-23 17:00:00,Dota 2,0.0
144736928,Start Playing,2024-01-24 06:00:00,Dota 2,15.8
144736928,Purchase DLC/Season Pass,2024-02-04 02:00:00,Team Fortress 2,73.0
144737312,Purchase Game,2024-06-08 19:00:00,Dota 2,0.0
144737312,Start Playing,2024-06-11 16:00:00,Dota 2,392.0
144737312,Purchase DLC/Season Pass,2024-06-30 16:00:00,Dota 2,392.0
144824885,Purchase Game,2024-07-27 19:00:00,SMITE,0.0
144824885,Start Playing,2024-07-29 02:00:00,SMITE,28.0
144824885,Purchase Game,2024-07-29 15:00:00,Max Payne 3,0.0
144824885,Start Playing,2024-07-30 11:00:00,Max Payne 3,14.5
144824885,Purchase Game,2024-07-30 14:00:00,PAYDAY 2,0.0
144824885,Start Playing,2024-07-30 18:00:00,PAYDAY 2,8.6
144824885,Purchase Game,2024-07-30 22:00:00,Borderlands 2,0.0
144824885,Purchase Game,2024-07-31 18:00:00,L.A. Noire,0.0
144824885,Purchase Game,2024-08-01 06:00:00,Hitman Absolution,0.0
144824885,Purchase Game,2024-08-01 10:00:00,Injustice Gods Among Us Ultimate Edition,0.0
144824885,Start Playing,2024-08-01 11:00:00,Hitman Absolution,2.6
144824885,Purchase Game,2024-08-01 20:00:00,Grand Theft Auto San Andreas,0.0
144824885,Start Playing,2024-08-01 23:00:00,Injustice Gods Among Us Ultimate Edition,2.2
144824885,Start Playing,2024-08-02 01:00:00,Borderlands 2,4.0
144824885,Purchase Game,2024-08-02 10:00:00,Batman Arkham Knight,0.0
144824885,Purchase Game,2024-08-03 00:00:00,A.V.A - Alliance of Valiant Arms,0.0
144824885,Start Playing,2024-08-03 02:00:00,A.V.A - Alliance of Valiant Arms,0.4
144824885,Abandon Game (Refund Risk),2024-08-03 04:00:00,A.V.A - Alliance of Valiant Arms,0.4
144824885,Start Playing,2024-08-03 12:00:00,L.A. Noire,4.0
144824885,Start Playing,2024-08-04 02:00:00,Grand Theft Auto San Andreas,1.1
144824885,Abandon Game (Refund Risk),2024-08-04 04:00:00,Grand Theft Auto San Andreas,1.1
144824885,Purchase Game,2024-08-04 21:00:00,AdVenture Capitalist,0.0
144824885,Start Playing,2024-08-05 09:00:00,Batman Arkham Knight,0.5
144824885,Abandon Game (Refund Risk),2024-08-05 11:00:00,Batman Arkham Knight,0.5
144824885,Purchase Game,2024-08-05 13:00:00,Batman Arkham Asylum GOTY Edition,0.0
144824885,Start Playing,2024-08-05 19:00:00,AdVenture Capitalist,0.1
144824885,Abandon Game (Refund Risk),2024-08-05 21:00:00,AdVenture Capitalist,0.1
144824885,Purchase Game,2024-08-06 20:00:00,Batman Arkham City GOTY,0.0
144824885,Purchase Game,2024-08-08 00:00:00,Batman Arkham Origins - Infinite Earths Skins Pack,0.0
144824885,Purchase Game,2024-08-08 02:00:00,Batman Arkham Origins - Initiation,0.0
144824885,Purchase Game,2024-08-09 23:00:00,Batman Arkham Origins - New Millennium Skins Pack,0.0
144824885,Purchase Game,2024-08-10 21:00:00,Batman Arkham Origins -  Online Supply Drop 1,0.0
144824885,Purchase Game,2024-08-11 06:00:00,Batman Arkham Origins - Online Supply Drop 2,0.0
144824885,Purchase Game,2024-08-12 13:00:00,Batman Arkham Origins,0.0
144824885,Purchase Game,2024-08-13 10:00:00,Batman Arkham Origins Blackgate - Deluxe Edition,0.0
145052189,Purchase Game,2024-03-27 02:00:00,Team Fortress 2,0.0
145052189,Start Playing,2024-03-29 01:00:00,Team Fortress 2,0.5
145052189,Abandon Game (Refund Risk),2024-03-29 03:00:00,Team Fortress 2,0.5
145078067,Purchase Game,2024-02-03 09:00:00,Dota 2,0.0
145078067,Start Playing,2024-02-06 08:00:00,Dota 2,14.8
145658798,Purchase Game,2024-10-09 10:00:00,Dota 2,0.0
145658798,Start Playing,2024-10-10 01:00:00,Dota 2,1.7
145658798,Abandon Game (Refund Risk),2024-10-10 03:00:00,Dota 2,1.7
145670348,Purchase Game,2024-08-18 22:00:00,Dota 2,0.0
145670348,Purchase Game,2024-08-20 01:00:00,Audition Online,0.0
145670348,Purchase Game,2024-08-20 04:00:00,Counter-Strike Nexon Zombies,0.0
145670348,Start Playing,2024-08-20 16:00:00,Dota 2,126.0
145670348,Purchase Game,2024-08-20 16:00:00,Elsword,0.0
145670348,Purchase Game,2024-08-21 03:00:00,Gotham City Impostors Free To Play,0.0
145670348,Purchase Game,2024-08-22 03:00:00,MapleStory,0.0
145670348,Purchase Game,2024-08-22 11:00:00,Tom Clancy's Ghost Recon Phantoms - NA,0.0
145670348,Purchase Game,2024-08-23 19:00:00,Unturned,0.0
145670348,Purchase DLC/Season Pass,2024-09-07 16:00:00,Dota 2,126.0
145722517,Purchase Game,2024-05-18 13:00:00,Dota 2,0.0
145722517,Start Playing,2024-05-19 05:00:00,Dota 2,176.0
145722517,Purchase DLC/Season Pass,2024-06-01 05:00:00,Dota 2,176.0
145825155,Purchase Game,2024-05-06 23:00:00,Euro Truck Simulator 2,0.0
145825155,Start Playing,2024-05-08 17:00:00,Euro Truck Simulator 2,43.0
145825155,Purchase Game,2024-05-08 23:00:00,South Park The Stick of Truth,0.0
145825155,Purchase Game,2024-05-09 00:00:00,Saints Row IV,0.0
145825155,Purchase Game,2024-05-09 13:00:00,Cities Skylines,0.0
145825155,Start Playing,2024-05-10 00:00:00,South Park The Stick of Truth,32.0
145825155,Start Playing,2024-05-10 01:00:00,Cities Skylines,19.7
145825155,Start Playing,2024-05-10 03:00:00,Saints Row IV,29.0
145825155,Purchase Game,2024-05-10 21:00:00,Dota 2,0.0
145825155,Purchase Game,2024-05-12 09:00:00,Left 4 Dead 2,0.0
145825155,Start Playing,2024-05-12 22:00:00,Left 4 Dead 2,7.0
145825155,Start Playing,2024-05-13 07:00:00,Dota 2,11.1
145825155,Purchase Game,2024-05-13 11:00:00,Counter-Strike Global Offensive,0.0
145825155,Start Playing,2024-05-14 22:00:00,Counter-Strike Global Offensive,3.8
145825155,Purchase Game,2024-05-14 22:00:00,Garry's Mod,0.0
145825155,Purchase Game,2024-05-15 13:00:00,Team Fortress 2,0.0
145825155,Purchase Game,2024-05-16 00:00:00,Unturned,0.0
145825155,Start Playing,2024-05-16 03:00:00,Garry's Mod,3.6
145825155,Purchase Game,2024-05-16 10:00:00,Just Cause 2,0.0
145825155,Start Playing,2024-05-16 12:00:00,Just Cause 2,1.1
145825155,Abandon Game (Refund Risk),2024-05-16 14:00:00,Just Cause 2,1.1
145825155,Start Playing,2024-05-17 05:00:00,Unturned,1.9
145825155,Abandon Game (Refund Risk),2024-05-17 07:00:00,Unturned,1.9
145825155,Start Playing,2024-05-17 14:00:00,Team Fortress 2,2.8
145825155,Purchase Game,2024-05-17 18:00:00,Grand Theft Auto San Andreas,0.0
145825155,Start Playing,2024-05-18 02:00:00,Grand Theft Auto San Andreas,0.5
145825155,Abandon Game (Refund Risk),2024-05-18 04:00:00,Grand Theft Auto San Andreas,0.5
145825155,Purchase Game,2024-05-19 15:00:00,Car Mechanic Simulator 2015,0.0
145825155,Purchase Game,2024-05-19 19:00:00,Amnesia The Dark Descent,0.0
145825155,Purchase Game,2024-05-20 18:00:00,Car Mechanic Simulator 2015 - Youngtimer,0.0
145825155,Start Playing,2024-05-22 01:00:00,Car Mechanic Simulator 2015,0.3
145825155,Abandon Game (Refund Risk),2024-05-22 03:00:00,Car Mechanic Simulator 2015,0.3
145844862,Purchase Game,2024-03-17 19:00:00,Dota 2,0.0
145844862,Start Playing,2024-03-18 20:00:00,Dota 2,4.0
145904806,Purchase Game,2024-03-20 00:00:00,Team Fortress 2,0.0
145904806,Start Playing,2024-03-21 06:00:00,Team Fortress 2,1.4
145904806,Abandon Game (Refund Risk),2024-03-21 08:00:00,Team Fortress 2,1.4
145927933,Purchase Game,2024-02-08 22:00:00,Garry's Mod,0.0
145927933,Start Playing,2024-02-09 19:00:00,Garry's Mod,480.0
145927933,Purchase Game,2024-02-10 01:00:00,Borderlands 2,0.0
145927933,Purchase Game,2024-02-10 10:00:00,The Binding of Isaac,0.0
145927933,Purchase Game,2024-02-10 23:00:00,Team Fortress 2,0.0
145927933,Start Playing,2024-02-11 06:00:00,Borderlands 2,176.0
145927933,Start Playing,2024-02-11 20:00:00,The Binding of Isaac,128.0
145927933,Start Playing,2024-02-12 03:00:00,Team Fortress 2,46.0
145927933,Purchase Game,2024-02-12 22:00:00,Counter-Strike Source,0.0
145927933,Start Playing,2024-02-12 23:00:00,Counter-Strike Source,31.0
145927933,Purchase Game,2024-02-14 06:00:00,Left 4 Dead 2,0.0
145927933,Start Playing,2024-02-15 14:00:00,Left 4 Dead 2,30.0
145927933,Purchase Game,2024-02-16 01:00:00,Crysis 2 Maximum Edition,0.0
145927933,Purchase Game,2024-02-16 15:00:00,Neverwinter,0.0
145927933,Purchase Game,2024-02-17 19:00:00,Unturned,0.0
145927933,Purchase DLC/Season Pass,2024-02-17 20:00:00,The Binding of Isaac,128.0
145927933,Start Playing,2024-02-18 08:00:00,Unturned,13.3
145927933,Start Playing,2024-02-18 11:00:00,Crysis 2 Maximum Edition,23.0
145927933,Purchase Game,2024-02-19 11:00:00,Loadout,0.0
145927933,Start Playing,2024-02-19 15:00:00,Neverwinter,13.8
145927933,Purchase DLC/Season Pass,2024-02-19 19:00:00,Garry's Mod,480.0
145927933,Purchase Game,2024-02-20 13:00:00,Heroes & Generals,0.0
145927933,Purchase Game,2024-02-20 17:00:00,Crysis Warhead,0.0
145927933,Start Playing,2024-02-21 03:00:00,Crysis Warhead,0.5
145927933,Start Playing,2024-02-21 05:00:00,Loadout,3.3
145927933,Abandon Game (Refund Risk),2024-02-21 05:00:00,Crysis Warhead,0.5
145927933,Purchase Game,2024-02-22 06:00:00,Crysis Wars,0.0
145927933,Start Playing,2024-02-22 16:00:00,Heroes & Generals,1.9
145927933,Abandon Game (Refund Risk),2024-02-22 18:00:00,Heroes & Generals,1.9
145927933,Purchase Game,2024-02-23 12:00:00,Crysis,0.0
145927933,Purchase DLC/Season Pass,2024-03-02 06:00:00,Borderlands 2,176.0
146326949,Purchase Game,2024-05-09 18:00:00,Dota 2,0.0
146326949,Start Playing,2024-05-10 16:00:00,Dota 2,32.0
146427029,Purchase Game,2024-01-15 06:00:00,Dota 2,0.0
146427029,Purchase Game,2024-01-15 12:00:00,Rust,0.0
146427029,Purchase Game,2024-01-15 21:00:00,Euro Truck Simulator 2,0.0
146427029,Start Playing,2024-01-16 14:00:00,Rust,198.0
146427029,Start Playing,2024-01-16 21:00:00,Euro Truck Simulator 2,58.0
146427029,Purchase Game,2024-01-16 21:00:00,Left 4 Dead 2,0.0
146427029,Start Playing,2024-01-17 14:00:00,Dota 2,756.0
146427029,Purchase Game,2024-01-17 14:00:00,Unturned,0.0
146427029,Purchase Game,2024-01-17 22:00:00,Team Fortress 2,0.0
146427029,Start Playing,2024-01-18 03:00:00,Unturned,23.0
146427029,Purchase Game,2024-01-18 13:00:00,War Thunder,0.0
146427029,Purchase Game,2024-01-19 09:00:00,No More Room in Hell,0.0
146427029,Start Playing,2024-01-19 20:00:00,Left 4 Dead 2,33.0
146427029,Purchase Game,2024-01-20 18:00:00,Heroes & Generals,0.0
146427029,Start Playing,2024-01-20 20:00:00,Team Fortress 2,8.8
146427029,Start Playing,2024-01-20 21:00:00,War Thunder,8.1
146427029,Start Playing,2024-01-21 01:00:00,Heroes & Generals,0.3
146427029,Abandon Game (Refund Risk),2024-01-21 03:00:00,Heroes & Generals,0.3
146427029,Start Playing,2024-01-22 06:00:00,No More Room in Hell,0.3
146427029,Abandon Game (Refund Risk),2024-01-22 08:00:00,No More Room in Hell,0.3
146427029,Purchase DLC/Season Pass,2024-01-23 21:00:00,Euro Truck Simulator 2,58.0
146427029,Purchase DLC/Season Pass,2024-01-30 14:00:00,Dota 2,756.0
146427029,Purchase DLC/Season Pass,2024-02-01 14:00:00,Rust,198.0
146449077,Purchase Game,2024-02-13 06:00:00,Dota 2,0.0
146449077,Start Playing,2024-02-13 07:00:00,Dota 2,1233.0
146449077,Purchase DLC/Season Pass,2024-02-24 07:00:00,Dota 2,1233.0
146463817,Purchase Game,2024-04-03 15:00:00,Dota 2,0.0
146463817,Start Playing,2024-04-04 11:00:00,Dota 2,12.2
146682210,Purchase Game,2024-06-10 01:00:00,Metro 2033,0.0
146682210,Start Playing,2024-06-11 08:00:00,Metro 2033,0.3
146682210,Abandon Game (Refund Risk),2024-06-11 10:00:00,Metro 2033,0.3
146809006,Purchase Game,2024-04-01 04:00:00,Dota 2,0.0
146809006,Purchase Game,2024-04-01 23:00:00,The Mighty Quest For Epic Loot,0.0
146809006,Start Playing,2024-04-02 03:00:00,Dota 2,387.0
146809006,Purchase Game,2024-04-03 07:00:00,TDP4Team Battle,0.0
146809006,Purchase Game,2024-04-03 23:00:00,MoW Face Off M,0.0
146809006,Start Playing,2024-04-04 05:00:00,The Mighty Quest For Epic Loot,0.2
146809006,Abandon Game (Refund Risk),2024-04-04 07:00:00,The Mighty Quest For Epic Loot,0.2
146809006,Purchase Game,2024-04-05 11:00:00,Dead Island Epidemic,0.0
146809006,Start Playing,2024-04-05 22:00:00,TDP4Team Battle,0.1
146809006,Purchase Game,2024-04-05 22:00:00,Heroes & Generals,0.0
146809006,Abandon Game (Refund Risk),2024-04-06 00:00:00,TDP4Team Battle,0.1
146809006,Purchase Game,2024-04-06 19:00:00,Lost Saga North America,0.0
146809006,Purchase Game,2024-04-08 01:00:00,Neverwinter,0.0
146809006,Purchase DLC/Season Pass,2024-04-08 03:00:00,Dota 2,387.0
146809006,Purchase Game,2024-04-09 11:00:00,Only If,0.0
146813551,Purchase Game,2024-07-25 19:00:00,Team Fortress 2,0.0
146813551,Start Playing,2024-07-27 06:00:00,Team Fortress 2,0.6
146813551,Abandon Game (Refund Risk),2024-07-27 08:00:00,Team Fortress 2,0.6
146999982,Purchase Game,2024-10-06 08:00:00,Garry's Mod,0.0
146999982,Purchase Game,2024-10-06 09:00:00,No More Room in Hell,0.0
146999982,Purchase Game,2024-10-06 10:00:00,The Mighty Quest For Epic Loot,0.0
146999982,Start Playing,2024-10-06 20:00:00,No More Room in Hell,11.0
146999982,Start Playing,2024-10-06 23:00:00,Garry's Mod,22.0
146999982,Purchase Game,2024-10-08 03:00:00,Team Fortress 2,0.0
146999982,Start Playing,2024-10-08 16:00:00,The Mighty Quest For Epic Loot,7.4
146999982,Start Playing,2024-10-09 21:00:00,Team Fortress 2,4.6
146999982,Purchase Game,2024-10-10 02:00:00,Vindictus,0.0
146999982,Purchase Game,2024-10-10 18:00:00,12 Labours of Hercules II The Cretan Bull,0.0
146999982,Start Playing,2024-10-11 09:00:00,Vindictus,0.8
146999982,Purchase Game,2024-10-11 10:00:00,Path of Exile,0.0
146999982,Abandon Game (Refund Risk),2024-10-11 11:00:00,Vindictus,0.8
146999982,Start Playing,2024-10-11 15:00:00,12 Labours of Hercules II The Cretan Bull,0.2
146999982,Abandon Game (Refund Risk),2024-10-11 17:00:00,12 Labours of Hercules II The Cretan Bull,0.2
147029458,Purchase Game,2024-07-11 17:00:00,The Cursed Crusade,0.0
147029458,Start Playing,2024-07-12 17:00:00,The Cursed Crusade,0.6
147029458,Abandon Game (Refund Risk),2024-07-12 19:00:00,The Cursed Crusade,0.6
147251779,Purchase Game,2024-10-06 00:00:00,Dota 2,0.0
147251779,Start Playing,2024-10-07 05:00:00,Dota 2,0.2
147251779,Abandon Game (Refund Risk),2024-10-07 07:00:00,Dota 2,0.2
147251779,Purchase Game,2024-10-07 07:00:00,Pid ,0.0
147251779,Purchase Game,2024-10-07 13:00:00,Vertiginous Golf,0.0
147381026,Purchase Game,2024-02-16 23:00:00,Dota 2,0.0
147381026,Start Playing,2024-02-17 18:00:00,Dota 2,4.3
147563118,Purchase Game,2024-10-19 21:00:00,Dota 2,0.0
147563118,Start Playing,2024-10-20 01:00:00,Dota 2,879.0
147563118,Purchase Game,2024-10-21 19:00:00,8BitMMO,0.0
147563118,Purchase Game,2024-10-23 01:00:00,Archeblade,0.0
147563118,Purchase Game,2024-10-23 08:00:00,Blacklight Retribution,0.0
147563118,Purchase Game,2024-10-24 15:00:00,FreeStyle2 Street Basketball,0.0
147563118,Purchase Game,2024-10-26 03:00:00,GunZ 2 The Second Duel,0.0
147563118,Purchase Game,2024-10-26 09:00:00,HAWKEN,0.0
147563118,Purchase Game,2024-10-28 08:00:00,Loadout,0.0
147563118,Purchase Game,2024-10-29 21:00:00,Marvel Heroes 2015,0.0
147563118,Purchase Game,2024-10-31 09:00:00,PlanetSide 2,0.0
147563118,Purchase Game,2024-11-01 04:00:00,Prime World,0.0
147563118,Purchase DLC/Season Pass,2024-11-02 01:00:00,Dota 2,879.0
147563118,Purchase Game,2024-11-02 06:00:00,Ragnarok Online 2,0.0
147563118,Purchase Game,2024-11-03 23:00:00,RIFT,0.0
147563118,Purchase Game,2024-11-04 06:00:00,Robocraft,0.0
147563118,Purchase Game,2024-11-05 01:00:00,Stronghold Kingdoms,0.0
147563118,Purchase Game,2024-11-06 17:00:00,Tom Clancy's Ghost Recon Phantoms - NA,0.0
147563118,Purchase Game,2024-11-08 15:00:00,Uncharted Waters Online Gran Atlas,0.0
147563118,Purchase Game,2024-11-09 22:00:00,Unturned,0.0
147563118,Purchase Game,2024-11-11 13:00:00,Warframe,0.0
147563118,Purchase Game,2024-11-13 05:00:00,War Thunder,0.0
14758912,Purchase Game,2024-08-13 06:00:00,Counter-Strike,0.0
14758912,Purchase Game,2024-08-13 14:00:00,Counter-Strike Condition Zero,0.0
14758912,Purchase Game,2024-08-14 23:00:00,Counter-Strike Condition Zero Deleted Scenes,0.0
14758912,Start Playing,2024-08-16 06:00:00,Counter-Strike,85.0
14758912,Purchase DLC/Season Pass,2024-09-04 06:00:00,Counter-Strike,85.0
147602462,Purchase Game,2024-01-25 19:00:00,The Elder Scrolls V Skyrim,0.0
147602462,Start Playing,2024-01-26 17:00:00,The Elder Scrolls V Skyrim,104.0
147602462,Purchase Game,2024-01-27 10:00:00,Two Worlds II,0.0
147602462,Purchase Game,2024-01-28 09:00:00,Tomb Raider,0.0
147602462,Purchase Game,2024-01-29 23:00:00,Risen 2 - Dark Waters,0.0
147602462,Start Playing,2024-01-30 03:00:00,Risen 2 - Dark Waters,40.0
147602462,Purchase Game,2024-01-30 05:00:00,The Witcher 2 Assassins of Kings Enhanced Edition,0.0
147602462,Start Playing,2024-01-30 08:00:00,Two Worlds II,56.0
147602462,Start Playing,2024-01-31 01:00:00,Tomb Raider,46.0
147602462,Start Playing,2024-01-31 01:00:00,The Witcher 2 Assassins of Kings Enhanced Edition,38.0
147602462,Purchase Game,2024-01-31 14:00:00,The Musketeers Victoria's Quest,0.0
147602462,Purchase Game,2024-02-01 06:00:00,Two Worlds Epic Edition,0.0
147602462,Purchase Game,2024-02-01 21:00:00,Dungeon Siege III,0.0
147602462,Start Playing,2024-02-02 00:00:00,The Musketeers Victoria's Quest,36.0
147602462,Start Playing,2024-02-03 03:00:00,Dungeon Siege III,27.0
147602462,Purchase Game,2024-02-03 15:00:00,LEGO Harry Potter Years 5-7,0.0
147602462,Purchase Game,2024-02-03 22:00:00,LEGO The Hobbit,0.0
147602462,Start Playing,2024-02-03 23:00:00,Two Worlds Epic Edition,31.0
147602462,Purchase Game,2024-02-04 09:00:00,Assassin's Creed III,0.0
147602462,Start Playing,2024-02-04 14:00:00,LEGO The Hobbit,19.7
147602462,Purchase Game,2024-02-04 16:00:00,Age of Empires III Complete Collection,0.0
147602462,Start Playing,2024-02-04 20:00:00,Age of Empires III Complete Collection,18.6
147602462,Start Playing,2024-02-05 20:00:00,LEGO Harry Potter Years 5-7,26.0
147602462,Purchase DLC/Season Pass,2024-02-06 08:00:00,Two Worlds II,56.0
147602462,Purchase Game,2024-02-06 09:00:00,SpellForce 2 - Faith in Destiny,0.0
147602462,Start Playing,2024-02-07 00:00:00,Assassin's Creed III,19.5
147602462,Start Playing,2024-02-07 12:00:00,SpellForce 2 - Faith in Destiny,18.3
147602462,Purchase Game,2024-02-07 15:00:00,Batman Arkham City GOTY,0.0
147602462,Purchase Game,2024-02-08 13:00:00,12 Labours of Hercules II The Cretan Bull,0.0
147602462,Start Playing,2024-02-09 05:00:00,Batman Arkham City GOTY,15.9
147602462,Purchase DLC/Season Pass,2024-02-09 17:00:00,The Elder Scrolls V Skyrim,104.0
147602462,Purchase Game,2024-02-10 07:00:00,Lara Croft and the Guardian of Light,0.0
147602462,Purchase Game,2024-02-10 15:00:00,Ballad of Solar,0.0
147602462,Purchase Game,2024-02-10 19:00:00,Heroes of Hellas 3 Athens,0.0
147602462,Start Playing,2024-02-10 22:00:00,12 Labours of Hercules II The Cretan Bull,14.7
147602462,Start Playing,2024-02-11 00:00:00,Ballad of Solar,10.1
147602462,Start Playing,2024-02-11 10:00:00,Lara Croft and the Guardian of Light,13.6
147602462,Purchase Game,2024-02-11 11:00:00,Broken Sword 5 - the Serpent's Curse,0.0
147602462,Start Playing,2024-02-11 19:00:00,Heroes of Hellas 3 Athens,9.9
147602462,Purchase Game,2024-02-12 09:00:00,Assassins Creed Chronicles China,0.0
147602462,Purchase Game,2024-02-12 23:00:00,Grim Legends The Forsaken Bride,0.0
147602462,Purchase Game,2024-02-13 14:00:00,Enigmatis 2 The Mists of Ravenwood,0.0
147602462,Start Playing,2024-02-13 20:00:00,Grim Legends The Forsaken Bride,6.3
